package,class,layer,count
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController,Presentation Layer,0.3181818181818182
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController,Service Layer,0.36363636363636365
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController,Domain Layer,0.2727272727272727
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController,Data Source Layer,0.045454545454545456
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController$CompassUndoableEdit,Service Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.CompassController$CompassUndoableEdit,Domain Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ContentManager,Data Source Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ContentManager,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ContentManager,Service Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ContentManager,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Controller,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.DialogView,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ExportableView,Data Source Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ExportableView,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ExportableView$FormatType,Cross-Cutting,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,Service Layer,0.45454545454545453
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,Presentation Layer,0.36363636363636365
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController,Domain Layer,0.18181818181818182
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$AddedFurnitureSelector,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$AddedFurnitureSelector,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogViewChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController$FurnitureCatalogViewChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureController,Service Layer,0.5135135135135135
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureController,Domain Layer,0.35135135135135137
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureController,Presentation Layer,0.13513513513513514
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureController$AlignedPieceOfFurniture,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.FurnitureController$AlignmentAction,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController,Service Layer,0.5333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController,Cross-Cutting,0.06666666666666667
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument,Service Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument,Domain Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument,Data Source Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument$HelpReader,Cross-Cutting,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument$HelpReader,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$HelpDocument$HelpReader,Service Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpController$LanguageChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HelpView,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Service Layer,0.35
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Presentation Layer,0.45
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Domain Layer,0.1
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Cross-Cutting,0.05
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController,Data Source Layer,0.05
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Home3DAttributesController$Home3DAttributesModificationUndoableEdit,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController,Presentation Layer,0.35064935064935066
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController,Domain Layer,0.07792207792207792
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController,Service Layer,0.5584415584415584
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController,Cross-Cutting,0.012987012987012988
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$FurnitureCatalogChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$FurnitureCatalogChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$TexturesCatalogChangeListener,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$TexturesCatalogChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$Update,Service Layer,0.2727272727272727
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$Update,Domain Layer,0.3181818181818182
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$Update,Cross-Cutting,0.3181818181818182
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$Update,Data Source Layer,0.09090909090909091
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$UpdatesHandler,Cross-Cutting,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$UpdatesHandler,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$UpdatesHandler,Domain Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$UserPreferencesChangeListener,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController$UserPreferencesPropertiesChangeListener,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D,Domain Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$CameraControllerState,Presentation Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$CameraControllerState,Service Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$CameraControllerState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$ObserverCameraState,Domain Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$ObserverCameraState,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$ObserverCameraState,Service Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$TopCameraState,Service Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$TopCameraState,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$TopCameraState,Presentation Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$UserPreferencesChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeController3D$UserPreferencesChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Service Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Presentation Layer,0.2153846153846154
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Domain Layer,0.5076923076923077
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Cross-Cutting,0.06153846153846154
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController,Data Source Layer,0.015384615384615385
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureModificationUndoableEdit,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$FurnitureModificationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedDoorOrWindow,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedDoorOrWindow,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedFurnitureGroup,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedFurnitureGroup,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedLight,Domain Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedLight,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeFurnitureController$ModifiedPieceOfFurniture,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView,Presentation Layer,0.7435897435897436
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView,Domain Layer,0.05128205128205128
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView,Service Layer,0.05128205128205128
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView,Data Source Layer,0.10256410256410256
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.HomeView,Cross-Cutting,0.05128205128205128
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Service Layer,0.34782608695652173
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Domain Layer,0.5434782608695652
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Data Source Layer,0.06521739130434782
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Cross-Cutting,0.021739130434782608
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController,Presentation Layer,0.021739130434782608
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureAttributesStepState,Domain Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureAttributesStepState,Service Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureAttributesStepState,Presentation Layer,0.4
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureIconStepState,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureModelStepState,Service Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureModelStepState,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureOrientationStepState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$FurnitureOrientationStepState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,Cross-Cutting,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$ImportedFurnitureWizardStepState,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardController$PieceOfFurnitureImportationUndoableEdit,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedFurnitureWizardStepsView,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Service Layer,0.47619047619047616
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Domain Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Cross-Cutting,0.09523809523809523
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Data Source Layer,0.09523809523809523
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController,Presentation Layer,0.047619047619047616
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$ImportedTextureWizardStepState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$ImportedTextureWizardStepState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureAttributesStepState,Presentation Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureAttributesStepState,Service Layer,0.8
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ImportedTextureWizardController$TextureImageStepState,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController,Presentation Layer,0.5454545454545454
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController,Service Layer,0.2727272727272727
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController,Domain Layer,0.18181818181818182
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$LabelCreationUndoableEdit,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$LabelCreationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$LabelModificationUndoableEdit,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$LabelModificationUndoableEdit,Service Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$ModifiedLabel,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LabelController$ModifiedLabel,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController,Service Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController,Presentation Layer,0.23809523809523808
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController,Domain Layer,0.23809523809523808
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController,Data Source Layer,0.09523809523809523
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$LevelModificationUndoableEdit,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$LevelModificationUndoableEdit,Service Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$LevelModificationUndoableEdit,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$ModifiedLevel,Domain Layer,0.8
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.LevelController$ModifiedLevel,Cross-Cutting,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,Service Layer,0.35294117647058826
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,Presentation Layer,0.17647058823529413
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,Cross-Cutting,0.11764705882352941
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ModelMaterialsController,Domain Layer,0.35294117647058826
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.Object3DFactory,Domain Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Service Layer,0.3448275862068966
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Presentation Layer,0.20689655172413793
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Domain Layer,0.3448275862068966
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Cross-Cutting,0.06896551724137931
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.ObserverCameraController,Data Source Layer,0.034482758620689655
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController,Cross-Cutting,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController$HomePrintModificationUndoableEdit,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PageSetupController$HomePrintModificationUndoableEdit,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController,Service Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController,Presentation Layer,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController,Domain Layer,0.2222222222222222
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController,Data Source Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController$CameraChangeListener,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController$HomeCameraChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotoController$HomeCameraChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,Service Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,Domain Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,Data Source Layer,0.08333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController,Cross-Cutting,0.08333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PhotosController$HomeStoredCamerasChangeListener,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController,Domain Layer,0.14705882352941177
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController,Service Layer,0.47058823529411764
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController,Presentation Layer,0.35294117647058826
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController,Cross-Cutting,0.029411764705882353
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractModeChangeState,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractModeChangeState,Presentation Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractPolylineState,Cross-Cutting,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractRoomState,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$AbstractWallState,Presentation Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraElevationState,Service Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraElevationState,Presentation Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraElevationState,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraPitchRotationState,Presentation Layer,0.5714285714285714
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraPitchRotationState,Service Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraPitchRotationState,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraYawRotationState,Presentation Layer,0.42857142857142855
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraYawRotationState,Service Layer,0.2857142857142857
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraYawRotationState,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CameraYawRotationState,Domain Layer,0.14285714285714285
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,Presentation Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,Domain Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassResizeState,Cross-Cutting,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,Service Layer,0.375
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,Cross-Cutting,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$CompassRotationState,Domain Layer,0.125
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,Domain Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,Service Layer,0.4444444444444444
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,Cross-Cutting,0.05555555555555555
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineCreationState,Presentation Layer,0.7142857142857143
