package,class,method,layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing.remove(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.BouncingDrawing,"CH.ifa.draw.samples.javadraw.BouncingDrawing.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.FollowURLTool,"CH.ifa.draw.samples.javadraw.FollowURLTool.mouseMove(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.FollowURLTool,"CH.ifa.draw.samples.javadraw.FollowURLTool.mouseUp(java.awt.event.MouseEvent,int,int)",Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.destroy(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.endAnimation(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.main(java.lang.String[]),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.open(),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.openView(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApp,CH.ifa.draw.samples.javadraw.JavaDrawApp.startAnimation(),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet.CH.ifa.draw.samples.javadraw.JavaDrawApplet(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet.destroy(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet.endAnimation(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet.startAnimation(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawApplet,CH.ifa.draw.samples.javadraw.JavaDrawApplet.toggleAnimation(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.CH.ifa.draw.samples.javadraw.JavaDrawViewer(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.drawing(),Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.init(),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.selectionChanged(CH.ifa.draw.framework.DrawingView),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.tool(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.toolDone(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.JavaDrawViewer,CH.ifa.draw.samples.javadraw.JavaDrawViewer.view(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.MySelectionTool,CH.ifa.draw.samples.javadraw.MySelectionTool.CH.ifa.draw.samples.javadraw.MySelectionTool(CH.ifa.draw.framework.DrawingView),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.MySelectionTool,"CH.ifa.draw.samples.javadraw.MySelectionTool.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.PatternPainter,CH.ifa.draw.samples.javadraw.PatternPainter.CH.ifa.draw.samples.javadraw.PatternPainter(java.awt.Image),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.PatternPainter,"CH.ifa.draw.samples.javadraw.PatternPainter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.URLTool,CH.ifa.draw.samples.javadraw.URLTool.CH.ifa.draw.samples.javadraw.URLTool(CH.ifa.draw.framework.DrawingView),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.URLTool,CH.ifa.draw.samples.javadraw.URLTool.deactivate(CH.ifa.draw.framework.DrawingView),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.URLTool,CH.ifa.draw.samples.javadraw.URLTool.endAction(java.awt.event.ActionEvent),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.URLTool,"CH.ifa.draw.samples.javadraw.URLTool.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.URLTool,"CH.ifa.draw.samples.javadraw.URLTool.mouseUp(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NetApp,CH.ifa.draw.samples.net.NetApp.main(java.lang.String[]),Presentation Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,CH.ifa.draw.samples.net.NodeFigure.CH.ifa.draw.samples.net.NodeFigure(),Cross-Cutting
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,"CH.ifa.draw.samples.net.NodeFigure.connectorAt(int,int)",Domain Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,CH.ifa.draw.samples.net.NodeFigure.connectorVisibility(boolean),Presentation Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,"CH.ifa.draw.samples.net.NodeFigure.containsPoint(int,int)",Domain Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,CH.ifa.draw.samples.net.NodeFigure.displayBox(),Presentation Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,CH.ifa.draw.samples.net.NodeFigure.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.samples.net,CH.ifa.draw.samples.net.NodeFigure,CH.ifa.draw.samples.net.NodeFigure.handles(),Presentation Layer
CH.ifa.draw.samples.nothing,CH.ifa.draw.samples.nothing.NothingApp,CH.ifa.draw.samples.nothing.NothingApp.main(java.lang.String[]),Presentation Layer
CH.ifa.draw.samples.nothing,CH.ifa.draw.samples.nothing.NothingApplet,CH.ifa.draw.samples.nothing.NothingApplet.CH.ifa.draw.samples.nothing.NothingApplet(),Cross-Cutting
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertApplet,CH.ifa.draw.samples.pert.PertApplet.CH.ifa.draw.samples.pert.PertApplet(),Service Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertApplication,CH.ifa.draw.samples.pert.PertApplication.main(java.lang.String[]),Service Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertDependency,CH.ifa.draw.samples.pert.PertDependency.CH.ifa.draw.samples.pert.PertDependency(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertDependency,"CH.ifa.draw.samples.pert.PertDependency.canConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertDependency,"CH.ifa.draw.samples.pert.PertDependency.handleConnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertDependency,"CH.ifa.draw.samples.pert.PertDependency.handleDisconnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertDependency,CH.ifa.draw.samples.pert.PertDependency.handles(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.CH.ifa.draw.samples.pert.PertFigure(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.addPostTask(CH.ifa.draw.samples.pert.PertFigure),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.addPreTask(CH.ifa.draw.samples.pert.PertFigure),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,"CH.ifa.draw.samples.pert.PertFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.connectionInsets(),Presentation Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.displayBox(),Presentation Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.duration(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.end(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.handles(),Presentation Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.hasCycle(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.notifyPostTasks(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.read(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.readTasks(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.removePostTask(CH.ifa.draw.samples.pert.PertFigure),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.removePreTask(CH.ifa.draw.samples.pert.PertFigure),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.setEnd(int),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.start(),Service Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.update(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.updateDurations(),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,CH.ifa.draw.samples.pert.PertFigure.write(CH.ifa.draw.util.StorableOutput),Domain Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigure,"CH.ifa.draw.samples.pert.PertFigure.writeTasks(CH.ifa.draw.util.StorableOutput,java.util.Vector)",Data Source Layer
CH.ifa.draw.samples.pert,CH.ifa.draw.samples.pert.PertFigureCreationTool,CH.ifa.draw.samples.pert.PertFigureCreationTool.CH.ifa.draw.samples.pert.PertFigureCreationTool(CH.ifa.draw.framework.DrawingView),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.CH.ifa.draw.standard.AbstractConnector(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.CH.ifa.draw.standard.AbstractConnector(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,"CH.ifa.draw.standard.AbstractConnector.containsPoint(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.displayBox(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.findEnd(CH.ifa.draw.framework.ConnectionFigure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.findStart(CH.ifa.draw.framework.ConnectionFigure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.owner(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.read(CH.ifa.draw.util.StorableInput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractConnector,CH.ifa.draw.standard.AbstractConnector.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.addFigureChangeListener(CH.ifa.draw.framework.FigureChangeListener),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.addToContainer(CH.ifa.draw.framework.FigureChangeListener),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.canConnect(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.center(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.changed(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.clone(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.connectedTextLocator(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.connectionInsets(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.connectorAt(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.connectorVisibility(boolean),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.containsPoint(int,int)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.decompose(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.displayBox(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.displayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.displayBox(java.awt.Rectangle),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.figures(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.findFigureInside(int,int)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.getAttribute(java.lang.String),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.handles(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.includes(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.invalidate(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.isEmpty(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.listener(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.moveBy(int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.read(CH.ifa.draw.util.StorableInput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.release(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.removeFigureChangeListener(CH.ifa.draw.framework.FigureChangeListener),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.removeFromContainer(CH.ifa.draw.framework.FigureChangeListener),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,"CH.ifa.draw.standard.AbstractFigure.setAttribute(java.lang.String,java.lang.Object)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.size(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.willChange(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractFigure,CH.ifa.draw.standard.AbstractFigure.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.CH.ifa.draw.standard.AbstractHandle(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.containsPoint(int,int)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.displayBox(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeStep(int,int,CH.ifa.draw.framework.Drawing)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,"CH.ifa.draw.standard.AbstractHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.locate(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractHandle,CH.ifa.draw.standard.AbstractHandle.owner(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractLocator,CH.ifa.draw.standard.AbstractLocator.clone(),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractLocator,CH.ifa.draw.standard.AbstractLocator.read(CH.ifa.draw.util.StorableInput),Data Source Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractLocator,CH.ifa.draw.standard.AbstractLocator.write(CH.ifa.draw.util.StorableOutput),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.CH.ifa.draw.standard.AbstractTool(CH.ifa.draw.framework.DrawingView),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.activate(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.deactivate(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.drawing(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.editor(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,"CH.ifa.draw.standard.AbstractTool.keyDown(java.awt.event.KeyEvent,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,"CH.ifa.draw.standard.AbstractTool.mouseDown(java.awt.event.MouseEvent,int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,"CH.ifa.draw.standard.AbstractTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,"CH.ifa.draw.standard.AbstractTool.mouseMove(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,"CH.ifa.draw.standard.AbstractTool.mouseUp(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AbstractTool,CH.ifa.draw.standard.AbstractTool.view(),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ActionTool,CH.ifa.draw.standard.ActionTool.CH.ifa.draw.standard.ActionTool(CH.ifa.draw.framework.DrawingView),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ActionTool,CH.ifa.draw.standard.ActionTool.action(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ActionTool,"CH.ifa.draw.standard.ActionTool.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.ActionTool,"CH.ifa.draw.standard.ActionTool.mouseUp(java.awt.event.MouseEvent,int,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AlignCommand,"CH.ifa.draw.standard.AlignCommand.CH.ifa.draw.standard.AlignCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,int)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AlignCommand,CH.ifa.draw.standard.AlignCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.AlignCommand,CH.ifa.draw.standard.AlignCommand.isExecutable(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.CH.ifa.draw.standard.BoxHandleKit(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,"CH.ifa.draw.standard.BoxHandleKit.addCornerHandles(CH.ifa.draw.framework.Figure,java.util.Vector)",Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,"CH.ifa.draw.standard.BoxHandleKit.addHandles(CH.ifa.draw.framework.Figure,java.util.Vector)",Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.east(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.north(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.northEast(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.northWest(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.south(CH.ifa.draw.framework.Figure),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.southEast(CH.ifa.draw.framework.Figure),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.southWest(CH.ifa.draw.framework.Figure),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit.west(CH.ifa.draw.framework.Figure),Presentation Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BringToFrontCommand,"CH.ifa.draw.standard.BringToFrontCommand.CH.ifa.draw.standard.BringToFrontCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BringToFrontCommand,CH.ifa.draw.standard.BringToFrontCommand.execute(),Service Layer
CH.ifa.draw.standard,CH.ifa.draw.standard.BringToFrontCommand,CH.ifa.draw.standard.BringToFrontCommand.isExecutable(),Cross-Cutting
CH.ifa.draw.standard,CH.ifa.draw.standard.BufferedUpdateStrategy,CH.ifa.draw.standard.BufferedUpdateStrategy.CH.ifa.draw.standard.BufferedUpdateStrategy(),Domain Layer
