package,class,method,layer
com.fsck.k9.power,com.fsck.k9.power.DeviceIdleManager$RealDeviceIdleManager,registerReceiver(),Data Source Layer
com.fsck.k9.power,com.fsck.k9.power.DeviceIdleManager$NoOpDeviceIdleManager,unregisterReceiver(),Service Layer
com.fsck.k9.power,com.fsck.k9.power.DeviceIdleManager$NoOpDeviceIdleManager,registerReceiver(),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.FolderSettings,convert(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.FolderSettings,"upgrade(int,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$DirectorySetting,fromString(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV12,upgrade(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$BooleanSetting,fromString(java.lang.String),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$PseudoEnumSetting,toPrettyString(java.lang.Object),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$PseudoEnumSetting,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsExporter,"exportToFile(android.content.Context,boolean,java.util.Set)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsExporter,"exportToUri(android.content.Context,boolean,java.util.Set,android.net.Uri)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsExporter,generateDatedExportFileName(),Utility Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$LanguageSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$EnumSetting,fromString(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.CheckBoxListPreference,getCheckedItems(),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.CheckBoxListPreference,setItems(java.lang.CharSequence[]),Presentation Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.CheckBoxListPreference,setCheckedItems(boolean[]),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings,"convert(java.util.Map,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings,"upgrade(int,java.util.Map,java.util.Map,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$TimeSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsImporter$ImportedServerSettings,getExtra(),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$ColorSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$ColorSetting,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$ColorSetting,toPrettyString(java.lang.Integer),Utility Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$RingtoneSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$DeletePolicySetting,fromString(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$IntegerRangeSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$WebFontSizeSetting,fromString(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SubThemeSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SubThemeSetting,toPrettyString(com.fsck.k9.K9$Theme),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SubThemeSetting,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings,convert(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings,"upgrade(int,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$StringResourceSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$IntegerResourceSetting,fromString(java.lang.String),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV31,convertFromOldSize(int),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV31,upgrade(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$StorageProviderSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings$StorageProviderSetting,getDefaultValue(),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsUpgrader,upgrade(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,"putLong(java.lang.String,long)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,"putBoolean(java.lang.String,boolean)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,"putInt(java.lang.String,int)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,"putString(java.lang.String,java.lang.String)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,copy(android.content.SharedPreferences),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,commit(),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.StorageEditor,remove(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV24,upgrade(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsImporter,getImportStreamContents(java.io.InputStream),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsImporter,"importSettings(android.content.Context,java.io.InputStream,boolean,java.util.List,boolean)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$SignatureSetting,getDefaultValue(),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$SignatureSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsDescription,getDefaultValue(),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsDescription,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsDescription,toString(java.lang.Object),Utility Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsDescription,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$SettingsDescription,toPrettyString(java.lang.Object),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings,"upgrade(int,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings,convert(java.util.Map),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,fromString(java.lang.String),Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,toPrettyString(java.lang.String),Utility Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,toString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,isEmpty(),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,contains(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,"getString(java.lang.String,java.lang.String)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,"getBoolean(java.lang.String,boolean)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,edit(),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,"getLong(java.lang.String,long)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,"getInt(java.lang.String,int)",Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,getAll(),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Storage,getStorage(android.content.Context),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.TimePickerPreference,"onTimeChanged(android.widget.TimePicker,int,int)",Presentation Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.TimePickerPreference,getTime(),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.TimePickerPreference,setDefaultValue(java.lang.Object),Presentation Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$StringSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.Settings$FontSizeSetting,fromString(java.lang.String),Data Source Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$ThemeSetting,toString(com.fsck.k9.K9$Theme),Utility Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$ThemeSetting,fromString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$ThemeSetting,toPrettyString(com.fsck.k9.K9$Theme),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$ThemeSetting,fromPrettyString(java.lang.String),Domain Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings,"upgrade(int,java.util.Map)",Service Layer
com.fsck.k9.preferences,com.fsck.k9.preferences.AccountSettings,convert(java.util.Map),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,onCreate(),Presentation Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"update(android.net.Uri,android.content.ContentValues,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"insert(android.net.Uri,android.content.ContentValues)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"getAttachmentUri(java.lang.String,long)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"openFile(android.net.Uri,java.lang.String)",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"delete(android.net.Uri,java.lang.String,java.lang.String[])",Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,getType(android.net.Uri),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentProvider,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MessagesQueryHandler,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MessagesQueryHandler,getPath(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountNumberExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$CountExtractor,getField(java.lang.Object),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$DeleteUriExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,"delete(android.net.Uri,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,getType(android.net.Uri),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,"update(android.net.Uri,android.content.ContentValues,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,"insert(android.net.Uri,android.content.ContentValues)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider,onCreate(),Presentation Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountColorExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$HasAttachmentsExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MessageInfoHolderRetrieverListener,searchStats(com.fsck.k9.AccountStats),Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MessageInfoHolderRetrieverListener,"listLocalMessagesAddMessages(com.fsck.k9.Account,java.lang.String,java.util.List)",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,onTrimMemory(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,getFileFactory(android.content.Context),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,"getUriForProvidedFile(android.content.Context,java.io.File,java.lang.String,java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,deleteOldTemporaryFiles(android.content.Context),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,getType(android.net.Uri),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,"delete(android.net.Uri,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider,"openFile(android.net.Uri,java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$ThrottlingQueryHandler,getPath(),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$ThrottlingQueryHandler,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$SubjectExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$PreviewExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$IncrementExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$HasStarExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$ReverseDateComparator,"compare(com.fsck.k9.activity.MessageInfoHolder,com.fsck.k9.activity.MessageInfoHolder)",Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,deleteOldTemporaryFiles(android.content.Context),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,"getMimeTypeUri(android.net.Uri,java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,getType(android.net.Uri),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,onTrimMemory(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,"createTempUriForContentUri(android.content.Context,android.net.Uri)",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider,"delete(android.net.Uri,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,"update(android.net.Uri,android.content.ContentValues,java.lang.String,java.lang.String[])",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,getType(android.net.Uri),Presentation Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,onCreate(),Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,"delete(android.net.Uri,java.lang.String,java.lang.String[])",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,"insert(android.net.Uri,android.content.ContentValues)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$QueryHandler,getPath(),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$QueryHandler,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$FieldExtractor,getField(java.lang.Object),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getColumnCount(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getDouble(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,isNull(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getColumnName(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getColumnNames(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getLong(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getShort(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getColumnIndex(java.lang.String),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getType(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getInt(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getFloat(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getBlob(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getColumnIndexOrThrow(java.lang.String),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor,getString(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountsQueryHandler,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountsQueryHandler,getAllAccounts(java.lang.String[]),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountsQueryHandler,getPath(),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$AccountExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$SenderAddressExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$UnreadQueryHandler,getPath(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$UnreadQueryHandler,"query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$IdExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.AttachmentTempFileProvider$AttachmentTempFileProviderCleanupReceiver,"onReceive(android.content.Context,android.content.Intent)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$SenderExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,unregisterDataSetObserver(android.database.DataSetObserver),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isBeforeFirst(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getInt(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,moveToPrevious(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getPosition(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getColumnNames(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getNotificationUri(),Presentation Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getColumnCount(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,"setNotificationUri(android.content.ContentResolver,android.net.Uri)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getColumnName(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isNull(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getString(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getColumnIndexOrThrow(java.lang.String),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,"copyStringToBuffer(int,android.database.CharArrayBuffer)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,deactivate(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,requery(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isLast(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isClosed(),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getBlob(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,close(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,unregisterContentObserver(android.database.ContentObserver),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,registerDataSetObserver(android.database.DataSetObserver),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getLong(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getWantsAllOnMoveCalls(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isAfterLast(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,isFirst(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getShort(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,moveToNext(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,respond(android.os.Bundle),Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,registerContentObserver(android.database.ContentObserver),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getFloat(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getCount(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,moveToFirst(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,"fillWindow(int,android.database.CursorWindow)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getType(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,moveToLast(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,move(int),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,moveToPosition(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getExtras(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,setExtras(android.os.Bundle),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getWindow(),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getColumnIndex(java.lang.String),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,getDouble(int),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$MonitoredCursor,"onMove(int,int)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.UnreadWidgetProvider,"updateWidget(android.content.Context,android.appwidget.AppWidgetManager,com.fsck.k9.helper.UnreadWidgetProperties)",Presentation Layer
com.fsck.k9.provider,com.fsck.k9.provider.UnreadWidgetProvider,"onUpdate(android.content.Context,android.appwidget.AppWidgetManager,int[])",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.UnreadWidgetProvider,"onDeleted(android.content.Context,int[])",Service Layer
com.fsck.k9.provider,com.fsck.k9.provider.UnreadWidgetProvider,updateUnreadCount(android.content.Context),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$SendDateExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$UriExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$IdTrickeryCursor,getColumnIndex(java.lang.String),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$IdTrickeryCursor,getColumnIndexOrThrow(java.lang.String),Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.DecryptedFileProvider$DecryptedFileProviderCleanupReceiver,"onReceive(android.content.Context,android.content.Intent)",Data Source Layer
com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$UnreadExtractor,getField(com.fsck.k9.activity.MessageInfoHolder),Domain Layer
com.fsck.k9.remotecontrol,com.fsck.k9.remotecontrol.AccountReceiver,"onReceive(android.content.Context,android.content.Intent)",Service Layer
com.fsck.k9.remotecontrol,com.fsck.k9.remotecontrol.K9AccountReceptor,"accounts(java.lang.String[],java.lang.String[])",Service Layer
com.fsck.k9.remotecontrol,com.fsck.k9.remotecontrol.K9RemoteControl,"set(android.content.Context,android.content.Intent)",Service Layer
com.fsck.k9.remotecontrol,com.fsck.k9.remotecontrol.K9RemoteControl,"fetchAccounts(android.content.Context,com.fsck.k9.remotecontrol.K9AccountReceptor)",Service Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,getDescription(),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,setEmail(java.lang.String),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,getRelatedSearch(),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,getUuid(),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,setDescription(java.lang.String),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,createAllMessagesAccount(android.content.Context),Service Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,getId(),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,getEmail(),Domain Layer
com.fsck.k9.search,com.fsck.k9.search.SearchAccount,createUnifiedInboxAccount(android.content.Context),Service Layer
